season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
1,0,0,1,0.82,0,44,22.0028,1,26,27
1,0,0,1,1.64,1.515,41,16.9979,3,37,40
1,0,0,2,1.64,3.03,41,11.0014,3,50,53
1,0,0,2,2.46,3.79,38,8.9981,4,59,63
1,0,0,2,2.46,5.305,38,7.0015,10,60,70
1,0,0,1,3.28,8.335,35,0,12,72,84
1,0,0,1,4.1,6.82,33,7.0015,11,64,75
1,0,0,1,4.92,7.575,28,0,10,93,103
1,0,0,1,4.92,6.82,28,12.998,11,72,83
1,0,0,1,4.92,9.85,28,0,8,59,67
1,0,0,1,3.28,4.545,35,12.998,0,54,54
1,0,0,1,3.28,5.305,35,8.9981,6,53,59
1,0,0,1,2.46,3.79,45,11.0014,1,44,45
1,0,0,1,2.46,5.305,41,6.0032,0,39,39
1,0,0,1,2.46,7.575,49,0,7,23,30
1,0,0,1,1.64,3.79,57,7.0015,2,31,33
1,0,0,1,1.64,3.79,57,7.0015,2,20,22
1,0,0,1,1.64,3.79,57,7.0015,1,12,13
1,0,0,1,0.82,3.03,62,8.9981,3,15,18
1,0,0,1,0.82,3.03,62,8.9981,1,4,5
1,0,0,2,1.64,3.79,57,7.0015,0,3,3
1,0,0,2,1.64,3.79,57,7.0015,0,1,1
1,0,0,1,3.28,5.305,58,11.0014,1,1,2
1,0,0,1,2.46,3.79,62,11.0014,2,17,19
1,0,0,1,4.1,3.79,54,23.9994,3,25,28
1,0,0,1,5.74,5.305,46,26.0027,7,51,58
1,0,0,1,5.74,6.82,43,15.0013,22,77,99
1,0,0,1,6.56,6.06,37,31.0009,24,92,116
1,0,0,1,5.74,5.305,33,26.0027,12,75,87
1,0,0,1,6.56,6.82,28,23.9994,17,93,110
1,0,0,1,6.56,6.82,28,23.9994,13,64,77
1,0,0,1,6.56,6.82,26,22.0028,9,56,65
1,0,0,1,5.74,5.305,26,26.0027,5,50,55
1,0,0,1,4.92,6.06,30,16.9979,5,44,49
1,0,0,1,4.92,6.06,30,19.0012,5,45,50
1,0,0,1,4.1,5.305,36,16.9979,4,31,35
1,0,0,1,4.1,5.305,36,12.998,5,20,25
1,0,0,1,3.28,4.545,38,12.998,5,23,28
1,0,0,1,2.46,3.03,41,15.0013,4,17,21
1,0,1,1,2.46,3.03,41,12.998,0,7,7
1,0,1,1,1.64,2.275,45,12.998,0,1,1
1,0,1,1,1.64,1.515,45,16.9979,0,1,1
1,0,1,1,0.82,3.03,48,8.9981,0,1,1
1,0,1,1,0.82,3.03,48,8.9981,0,5,5
1,0,1,1,0.82,3.79,48,6.0032,0,15,15
1,0,1,1,0.82,6.06,48,0,5,79,84
1,0,1,1,1.64,6.82,49,0,6,171,177
1,0,1,1,2.46,7.575,41,0,4,98,102
1,0,1,1,4.1,6.82,42,0,6,34,40
1,0,1,1,4.1,6.06,46,8.9981,3,43,46
1,0,1,2,4.92,6.82,42,12.998,11,52,63
1,0,1,2,5.74,6.82,43,15.0013,6,54,60
1,0,1,2,5.74,6.82,46,15.0013,2,43,45
1,0,1,1,6.56,8.335,40,11.0014,7,50,57
1,0,1,1,6.56,7.575,47,16.9979,4,66,70
1,0,1,1,5.74,6.06,50,16.9979,6,178,184
1,0,1,1,5.74,6.82,59,12.998,8,145,153
1,0,1,1,5.74,7.575,54,11.0014,5,101,106
1,0,1,1,5.74,6.82,59,12.998,1,80,81
1,0,1,1,5.74,7.575,63,11.0014,6,53,59
1,0,1,2,5.74,6.82,63,15.0013,3,32,35
1,0,1,2,6.56,7.575,64,16.9979,3,21,24
1,0,1,2,6.56,6.82,69,19.0012,3,6,9
1,0,1,2,6.56,8.335,69,11.0014,0,5,5
1,0,1,1,6.56,7.575,69,15.0013,0,2,2
1,0,1,1,5.74,8.335,74,7.0015,0,1,1
1,0,1,1,5.74,6.82,74,15.0013,0,9,9
1,0,1,1,6.56,9.09,74,7.0015,1,35,36
1,0,1,1,6.56,7.575,74,15.0013,5,103,108
1,0,1,2,6.56,9.09,74,8.9981,5,233,238
1,0,1,2,8.2,11.365,64,6.0032,10,134,144
1,0,1,2,9.02,12.12,60,7.0015,6,49,55
1,0,1,2,9.84,12.12,60,8.9981,6,55,61
1,0,1,2,10.66,14.395,56,6.0032,21,85,106
1,0,1,2,10.66,13.635,56,8.9981,21,72,93
1,0,1,2,12.3,16.665,45,0,11,57,68
1,0,1,2,13.12,17.425,42,0,21,63,84
1,0,1,2,13.12,17.425,42,0,14,102,116
1,0,1,1,12.3,16.665,45,0,14,208,222
1,0,1,2,12.3,15.91,49,6.0032,7,218,225
1,0,1,2,10.66,12.88,65,11.0014,13,133,146
1,0,1,1,9.84,11.365,65,12.998,16,103,119
1,0,1,1,9.84,11.365,65,12.998,5,40,45
1,0,1,1,9.02,11.365,64,11.0014,4,49,53
1,0,1,2,9.02,11.365,64,11.0014,3,37,40
1,0,1,2,9.02,11.365,69,8.9981,3,14,17
1,0,1,2,9.84,12.12,65,8.9981,0,5,5
1,0,1,3,9.02,11.365,69,12.998,3,7,10
1,0,1,3,8.2,9.09,86,19.0012,0,1,1
1,0,1,3,8.2,9.09,86,19.0012,0,8,8
1,0,1,3,9.02,10.605,87,19.9995,1,29,30
1,0,1,3,9.02,10.605,87,19.9995,3,69,72
1,0,1,3,9.02,10.605,87,19.9995,3,55,58
1,0,1,3,9.02,10.605,93,19.0012,2,26,28
1,0,1,3,9.02,9.85,93,22.0028,6,35,41
1,0,1,3,9.02,9.85,93,22.0028,7,41,48
1,0,1,3,9.02,9.85,93,22.0028,4,43,47
1,0,1,3,9.02,9.85,93,23.9994,0,36,36
1,0,1,3,9.02,9.09,93,31.0009,1,42,43
1,0,1,4,9.02,9.85,93,22.0028,1,35,36
1,0,1,3,8.2,9.09,93,23.9994,0,26,26
1,0,1,1,9.02,11.365,55,12.998,1,23,24
1,0,1,1,9.02,12.12,55,7.0015,2,82,84
1,0,1,1,8.2,11.365,69,6.0032,3,101,104
1,0,1,1,8.2,11.365,69,6.0032,3,76,79
1,0,1,1,7.38,10.605,74,6.0032,4,55,59
1,0,1,1,7.38,10.605,74,6.0032,2,36,38
1,0,1,1,7.38,10.605,74,6.0032,0,27,27
1,0,1,1,7.38,9.85,80,11.0014,0,16,16
1,0,1,2,8.2,10.605,75,8.9981,0,9,9
1,0,1,2,8.2,10.605,75,8.9981,1,2,3
1,0,1,2,8.2,10.605,75,11.0014,0,2,2
1,0,1,2,8.2,11.365,75,7.0015,1,0,1
1,0,1,2,7.38,10.605,80,7.0015,0,4,4
1,0,1,2,7.38,9.85,80,8.9981,0,16,16
1,0,1,2,6.56,9.85,86,6.0032,2,58,60
1,0,1,2,6.56,9.85,86,6.0032,2,155,157
1,0,1,3,7.38,10.605,86,6.0032,6,95,101
1,0,1,3,7.38,10.605,86,7.0015,0,49,49
1,0,1,3,7.38,10.605,93,7.0015,0,30,30
1,0,1,3,7.38,10.605,93,7.0015,1,28,29
1,0,1,3,7.38,10.605,93,7.0015,0,31,31
1,0,1,3,9.02,13.635,80,0,2,36,38
1,0,1,2,8.2,12.88,86,0,1,40,41
1,0,1,1,9.02,13.635,80,0,10,70,80
1,0,1,1,9.84,12.12,75,8.9981,2,147,149
1,0,1,1,9.84,11.365,75,12.998,2,107,109
1,0,1,2,9.84,12.12,75,8.9981,5,84,89
1,0,1,2,9.84,11.365,70,12.998,1,61,62
1,0,1,2,9.02,11.365,75,8.9981,1,57,58
1,0,1,1,9.84,10.605,65,23.9994,0,26,26
1,0,1,1,9.84,11.365,60,15.0013,1,22,23
1,0,0,1,9.02,9.85,64,23.9994,2,26,28
1,0,0,1,9.02,11.365,64,12.998,0,20,20
1,0,0,1,9.02,11.365,64,11.0014,0,15,15
1,0,0,1,8.2,10.605,64,8.9981,3,5,8
1,0,0,1,6.56,9.09,69,7.0015,1,2,3
1,0,0,1,6.56,9.09,64,8.9981,0,2,2
1,0,0,1,6.56,9.09,59,7.0015,1,4,5
1,0,0,1,7.38,9.85,55,11.0014,3,31,34
1,0,0,1,7.38,10.605,59,6.0032,0,34,34
1,0,0,2,7.38,10.605,64,7.0015,4,51,55
1,0,0,2,7.38,9.85,64,8.9981,4,60,64
1,0,0,2,8.2,9.85,59,12.998,12,66,78
1,0,0,2,9.02,11.365,55,11.0014,9,56,65
1,0,0,2,9.02,11.365,60,8.9981,10,89,99
1,0,0,1,9.02,10.605,69,16.9979,22,98,120
1,0,0,1,9.84,12.12,60,11.0014,19,88,107
1,0,0,1,9.84,14.395,60,0,9,82,91
1,0,0,1,9.02,11.365,69,8.9981,9,59,68
1,0,0,2,9.02,10.605,69,16.9979,6,52,58
1,0,0,1,7.38,10.605,74,6.0032,1,42,43
1,0,0,1,7.38,10.605,74,6.0032,1,35,36
1,0,0,1,6.56,9.85,80,6.0032,4,28,32
1,0,0,1,6.56,9.85,80,6.0032,3,30,33
1,0,0,1,6.56,9.09,80,7.0015,0,33,33
1,0,0,1,5.74,10.605,80,0,7,22,29
1,0,0,1,6.56,11.365,80,0,1,10,11
1,0,0,1,5.74,10.605,93,0,1,7,8
1,0,0,1,5.74,10.605,93,0,0,1,1
1,0,0,1,5.74,10.605,86,0,0,3,3
1,0,0,1,5.74,10.605,86,0,0,3,3
1,0,0,2,5.74,10.605,86,0,1,11,12
1,0,0,2,6.56,11.365,80,0,4,34,38
1,0,0,2,7.38,12.12,80,0,7,57,64
1,0,0,1,9.02,13.635,75,0,9,50,59
1,0,0,1,12.3,15.91,52,7.0015,10,87,97
1,0,0,1,11.48,14.395,61,7.0015,13,71,84
1,0,0,1,11.48,15.15,61,6.0032,18,104,122
1,0,0,1,12.3,16.665,56,0,14,95,109
1,0,0,1,12.3,16.665,56,0,19,104,123
1,0,0,1,12.3,14.395,56,12.998,6,71,77
1,0,0,1,10.66,12.88,65,11.0014,8,57,65
1,0,0,1,10.66,12.88,65,12.998,9,46,55
1,0,0,2,10.66,13.635,65,7.0015,3,30,33
1,0,0,2,9.84,12.12,70,11.0014,3,25,28
1,0,0,2,9.84,11.365,70,12.998,2,19,21
1,0,0,2,9.84,10.605,65,19.0012,5,16,21
1,0,1,2,9.84,11.365,65,15.0013,1,6,7
1,0,1,1,9.02,10.605,64,16.9979,2,5,7
1,0,1,1,9.02,11.365,64,12.998,0,1,1
1,0,1,1,9.02,11.365,64,12.998,0,2,2
1,0,1,1,8.2,9.85,59,15.0013,0,2,2
1,0,1,1,7.38,8.335,64,19.0012,0,8,8
1,0,1,1,6.56,6.82,69,22.0028,0,37,37
1,0,1,2,6.56,6.82,64,19.0012,1,71,72
1,0,1,2,6.56,6.82,59,19.0012,3,182,185
1,0,1,2,6.56,6.82,59,19.9995,0,112,112
1,0,1,2,6.56,7.575,59,12.998,1,68,69
1,0,1,2,6.56,7.575,59,12.998,2,46,48
1,0,1,2,7.38,10.605,55,7.0015,6,62,68
1,0,1,2,6.56,11.365,59,0,2,52,54
1,0,1,2,7.38,9.85,55,8.9981,1,85,86
1,0,1,2,6.56,9.09,59,8.9981,3,41,44
1,0,1,2,6.56,9.09,56,12.998,3,83,86
1,0,1,2,6.56,7.575,59,12.998,6,155,161
1,0,1,2,6.56,7.575,55,15.0013,3,153,156
1,0,1,1,12.3,15.91,61,7.0015,3,108,111
1,0,1,3,6.56,8.335,59,11.0014,0,78,78
1,0,1,3,6.56,9.85,59,6.0032,3,53,56
1,0,1,2,6.56,9.09,59,7.0015,0,34,34
1,0,1,2,6.56,9.85,64,6.0032,2,15,17
1,0,1,2,6.56,9.09,64,7.0015,2,6,8
1,0,1,2,6.56,9.09,69,7.0015,0,3,3
1,0,1,2,6.56,11.365,69,0,0,2,2
1,0,1,2,6.56,11.365,69,0,0,2,2
1,0,1,3,5.74,10.605,93,0,0,3,3
1,0,1,3,5.74,10.605,93,0,0,22,22
1,0,1,3,6.56,11.365,93,0,0,52,52
1,0,1,3,6.56,11.365,93,0,3,132,135
1,0,1,2,6.56,11.365,93,0,2,114,116
1,0,1,2,6.56,11.365,93,0,0,47,47
1,0,1,2,7.38,12.12,86,0,2,49,51
1,0,1,2,8.2,12.88,86,0,2,53,55
1,0,1,2,8.2,12.88,86,0,3,49,52
1,0,1,2,9.02,12.88,80,6.0032,5,49,54
1,0,1,2,9.84,14.395,75,0,7,45,52
1,0,1,2,9.84,12.12,75,8.9981,3,61,64
1,0,1,2,9.84,14.395,75,0,4,172,176
1,0,1,2,9.84,12.88,81,7.0015,3,165,168
1,0,1,2,9.84,12.12,81,8.9981,3,105,108
1,0,1,2,9.02,11.365,87,8.9981,5,69,74
1,0,1,2,9.02,11.365,87,8.9981,0,64,64
1,0,1,2,9.02,12.88,87,6.0032,2,34,36
1,0,1,3,8.2,9.85,93,12.998,1,15,16
1,0,1,3,9.02,12.12,93,7.0015,0,2,2
1,0,1,3,9.02,11.365,93,12.998,0,3,3
1,0,1,3,9.02,11.365,93,8.9981,4,0,4
1,0,1,3,9.02,11.365,93,8.9981,0,1,1
1,0,1,3,9.02,10.605,93,19.0012,0,1,1
1,0,1,3,9.02,12.12,93,7.0015,0,3,3
1,0,1,3,9.02,12.12,93,7.0015,1,17,18
1,0,1,3,9.02,10.605,93,15.0013,1,48,49
1,0,1,3,9.02,10.605,93,15.0013,1,154,155
1,0,1,2,9.84,12.88,93,6.0032,4,119,123
1,0,1,2,9.02,13.635,100,0,2,59,61
1,0,1,2,9.84,11.365,93,12.998,5,47,52
1,0,1,2,9.84,11.365,93,15.0013,3,61,64
1,0,1,1,13.94,16.665,93,11.0014,1,74,75
1,0,1,1,15.58,19.695,82,26.0027,2,61,63
1,0,1,1,15.58,19.695,76,22.0028,10,66,76
1,0,1,1,14.76,16.665,71,19.9995,8,95,103
1,0,1,1,14.76,15.91,53,35.0008,7,183,190
1,0,1,1,13.94,14.395,42,36.9974,7,175,182
1,0,1,1,11.48,12.12,45,32.9975,3,88,91
1,0,1,1,9.84,9.85,48,36.9974,4,71,75
1,0,1,1,9.02,9.85,47,22.0028,1,62,63
1,0,1,1,9.02,10.605,44,16.9979,5,35,40
1,0,1,1,8.2,8.335,44,30.0026,3,29,32
1,0,1,1,8.2,8.335,40,30.0026,1,11,12
1,0,1,1,8.2,7.575,44,35.0008,0,5,5
1,0,1,1,7.38,8.335,43,16.9979,0,2,2
1,0,1,1,7.38,8.335,43,16.9979,0,1,1
1,0,1,1,6.56,6.82,50,19.9995,0,2,2
1,0,1,1,6.56,6.82,43,23.9994,0,39,39
1,0,1,1,5.74,6.06,50,22.0028,1,86,87
1,0,1,1,5.74,6.06,50,23.9994,4,184,188
1,0,1,1,6.56,6.82,47,19.9995,6,127,133
1,0,1,1,7.38,7.575,43,22.0028,2,50,52
1,0,1,1,7.38,6.82,43,30.0026,9,55,64
1,0,1,1,8.2,9.09,40,23.9994,2,67,69
1,0,1,1,8.2,8.335,40,27.9993,4,47,51
1,0,1,1,9.02,9.85,37,26.0027,4,43,47
1,0,1,1,9.02,9.85,37,22.0028,4,56,60
1,0,1,1,9.02,10.605,37,16.9979,5,73,78
1,0,1,1,8.2,9.85,40,12.998,5,170,175
1,0,1,1,8.2,10.605,40,11.0014,2,145,147
1,0,1,1,8.2,12.88,40,0,4,92,96
1,0,1,1,8.2,11.365,47,6.0032,1,108,109
1,0,1,1,7.38,10.605,55,7.0015,1,53,54
1,0,1,1,7.38,10.605,51,6.0032,2,39,41
1,0,1,1,8.2,11.365,47,7.0015,4,34,38
1,0,1,2,8.2,12.88,44,0,3,10,13
1,0,1,2,6.56,11.365,59,0,0,7,7
1,0,1,2,5.74,8.335,63,7.0015,0,1,1
1,0,1,2,5.74,8.335,63,7.0015,0,1,1
1,0,1,2,5.74,7.575,63,8.9981,0,7,7
1,0,1,2,6.56,11.365,55,0,2,26,28
1,0,1,1,5.74,10.605,59,0,0,87,87
1,0,1,1,5.74,7.575,74,8.9981,3,217,220
1,0,1,2,6.56,9.09,80,8.9981,3,124,127
1,0,1,2,8.2,10.605,51,8.9981,5,46,51
1,0,1,1,9.02,11.365,51,11.0014,3,61,64
1,0,1,2,9.84,12.12,48,11.0014,8,78,86
1,0,1,2,10.66,12.88,50,15.0013,9,73,82
1,0,1,2,11.48,13.635,45,11.0014,15,76,91
1,0,1,2,11.48,13.635,48,16.9979,9,81,90
1,0,1,2,12.3,14.395,42,15.0013,8,91,99
1,0,1,2,10.66,13.635,56,8.9981,10,195,205
1,0,1,2,9.84,12.88,60,7.0015,3,152,155
1,0,1,2,9.84,12.12,65,8.9981,1,102,103
1,0,1,2,9.84,12.12,65,11.0014,2,69,71
1,0,1,2,9.84,12.12,70,11.0014,2,41,43
1,0,1,2,9.84,12.12,65,11.0014,1,45,46
1,0,1,2,9.84,12.12,70,8.9981,1,30,31
1,0,0,2,9.84,12.12,70,11.0014,3,36,39
1,0,0,2,9.84,12.12,65,11.0014,1,17,18
1,0,0,2,9.84,12.12,75,11.0014,5,12,17
1,0,0,2,9.84,12.12,75,11.0014,1,10,11
1,0,0,3,9.02,11.365,93,8.9981,0,8,8
1,0,0,3,8.2,11.365,100,6.0032,0,9,9
1,0,0,3,8.2,12.88,100,0,0,4,4
1,0,0,3,9.02,12.88,93,6.0032,0,4,4
1,0,0,3,8.2,11.365,100,6.0032,0,10,10
1,0,0,3,8.2,11.365,100,6.0032,3,17,20
1,0,0,3,8.2,10.605,100,8.9981,3,31,34
1,0,0,3,9.02,11.365,100,8.9981,1,46,47
1,0,0,3,9.02,11.365,100,11.0014,10,42,52
1,0,0,3,9.02,11.365,100,11.0014,10,62,72
1,0,0,3,9.02,13.635,100,0,5,50,55
1,0,0,3,9.02,13.635,100,0,11,49,60
1,0,0,3,9.02,11.365,100,8.9981,8,63,71
1,0,0,2,9.84,10.605,100,19.0012,14,64,78
1,0,0,2,11.48,12.12,93,30.0026,2,81,83
1,0,0,2,11.48,12.12,93,30.0026,6,78,84
1,0,0,1,12.3,14.395,87,16.9979,5,64,69
1,0,0,1,10.66,12.88,100,12.998,3,53,56
1,0,0,1,10.66,13.635,93,8.9981,2,43,45
1,0,0,1,10.66,12.88,93,15.0013,7,52,59
1,0,0,1,10.66,12.88,70,12.998,2,37,39
1,0,0,1,10.66,11.365,65,27.9993,4,40,44
1,0,0,1,10.66,11.365,60,22.0028,0,20,20
1,0,0,1,10.66,14.395,60,6.0032,3,10,13
1,0,0,1,10.66,11.365,60,23.9994,0,2,2
1,0,0,1,10.66,12.88,60,15.0013,0,1,1
1,0,0,1,10.66,12.88,60,15.0013,0,1,1
1,0,0,1,9.84,12.12,65,11.0014,0,8,8
1,0,0,1,9.84,12.88,65,7.0015,2,21,23
1,0,0,1,11.48,14.395,56,7.0015,7,38,45
1,0,0,1,12.3,14.395,52,16.9979,15,74,89
1,0,0,1,13.12,15.15,49,16.9979,28,89,117
1,0,0,1,13.94,16.665,46,0,48,126,174
1,0,0,1,13.94,18.18,46,0,47,135,182
1,0,0,1,13.94,17.425,46,6.0032,47,114,161
1,0,0,1,13.94,17.425,46,6.0032,52,130,182
1,0,0,1,13.94,17.425,49,7.0015,42,115,157
1,0,0,1,13.94,18.18,46,0,24,97,121
1,0,0,1,12.3,15.15,56,11.0014,13,65,78
1,0,0,1,11.48,14.395,61,8.9981,1,20,21
1,0,0,1,11.48,14.395,61,7.0015,5,21,26
1,0,0,1,10.66,15.15,60,0,5,22,27
1,0,0,1,10.66,15.15,60,0,5,57,62
1,0,0,1,9.84,14.395,65,0,4,26,30
1,0,1,1,9.84,14.395,65,0,1,14,15
1,0,1,1,9.02,13.635,75,0,1,4,5
1,0,1,1,8.2,12.88,80,0,0,3,3
1,0,1,1,8.2,12.88,86,0,0,1,1
1,0,1,1,8.2,12.88,86,0,1,1,2
1,0,1,1,8.2,12.88,86,0,1,9,10
1,0,1,1,7.38,12.12,93,0,1,29,30
1,0,1,1,7.38,12.12,86,0,6,89,95
1,0,1,2,6.56,11.365,100,0,7,223,230
1,0,1,1,9.02,13.635,80,0,3,115,118
1,0,1,1,9.84,12.88,75,7.0015,6,49,55
1,0,1,1,12.3,15.91,65,6.0032,11,36,47
1,0,1,2,13.12,17.425,62,0,7,59,66
1,0,1,2,14.76,18.18,57,6.0032,10,54,64
1,0,1,2,14.76,18.18,57,6.0032,8,52,60
1,0,1,2,15.58,19.695,54,6.0032,4,46,50
1,0,1,2,14.76,17.425,57,8.9981,16,98,114
1,0,1,2,13.12,15.91,70,11.0014,9,207,216
1,0,1,2,13.94,16.665,66,8.9981,5,170,175
1,0,1,2,13.12,17.425,70,0,5,123,128
1,0,1,2,13.12,16.665,70,7.0015,6,82,88
1,0,1,1,13.12,17.425,70,0,3,75,78
1,0,1,1,11.48,15.15,81,6.0032,3,34,37
1,0,1,2,12.3,16.665,81,0,6,19,25
1,0,1,2,11.48,15.91,87,0,4,6,10
1,0,1,2,11.48,15.91,87,0,0,4,4
1,0,1,2,10.66,13.635,93,7.0015,1,1,2
1,0,1,3,11.48,13.635,93,11.0014,0,1,1
1,0,1,1,10.66,12.88,93,11.0014,0,3,3
1,0,1,1,10.66,11.365,81,22.0028,0,2,2
1,0,1,1,10.66,11.365,70,22.0028,0,39,39
1,0,1,1,9.84,9.85,65,27.9993,3,97,100
1,0,1,1,9.84,9.85,56,32.9975,7,236,243
1,0,1,1,9.84,9.85,52,32.9975,7,128,135
1,0,1,1,9.02,9.09,47,36.9974,4,44,48
1,0,1,1,9.02,9.09,47,31.0009,1,49,50
1,0,1,1,9.84,9.85,38,32.9975,2,63,65
1,0,1,2,9.84,9.85,32,30.0026,2,48,50
1,0,1,1,9.02,9.85,37,27.9993,3,61,64
1,0,1,1,9.02,9.85,35,26.0027,6,45,51
1,0,1,1,9.02,9.09,35,35.0008,4,79,83
1,0,1,1,9.02,9.09,32,39.0007,4,172,176
1,0,1,1,8.2,9.09,32,26.0027,1,151,152
1,0,1,1,6.56,6.06,40,31.0009,1,100,101
1,0,1,1,6.56,6.82,40,22.0028,3,53,56
1,0,1,1,5.74,5.305,33,31.0009,8,46,54
1,0,1,1,4.92,5.305,33,23.9994,0,29,29
1,0,1,1,4.92,5.305,33,22.0028,3,9,12
1,0,1,1,4.1,3.79,36,23.9994,0,17,17
1,0,1,1,4.1,5.305,36,15.0013,0,7,7
1,0,1,1,3.28,3.79,38,19.0012,1,2,3
1,0,1,1,2.46,3.79,45,8.9981,0,2,2
1,0,1,1,2.46,5.305,45,7.0015,0,7,7
1,0,1,1,2.46,7.575,45,0,0,43,43
1,0,1,1,2.46,5.305,49,7.0015,4,95,99
1,0,1,1,4.1,6.82,42,0,1,198,199
1,0,1,1,4.92,6.82,39,11.0014,4,119,123
1,0,1,1,5.74,9.09,36,0,8,51,59
1,0,1,2,5.74,7.575,43,11.0014,1,40,41
1,0,1,2,7.38,9.09,40,15.0013,4,57,61
1,0,1,1,7.38,8.335,40,16.9979,2,67,69
1,0,1,1,8.2,9.09,34,19.9995,2,56,58
1,0,1,2,8.2,9.09,34,19.0012,3,61,64
1,0,1,2,8.2,9.85,37,16.9979,7,72,79
1,0,1,2,8.2,9.85,34,16.9979,9,157,166
1,0,1,2,7.38,8.335,47,19.9995,2,168,170
1,0,1,3,5.74,6.06,86,16.9979,1,87,88
1,0,1,3,5.74,7.575,86,11.0014,0,84,84
1,0,1,2,5.74,7.575,86,11.0014,0,83,83
1,0,1,3,6.56,8.335,80,11.0014,4,42,46
1,0,1,3,6.56,7.575,80,12.998,0,37,37
1,0,1,3,5.74,6.82,86,12.998,0,16,16
1,0,1,3,5.74,7.575,80,8.9981,0,7,7
1,0,1,3,5.74,7.575,80,8.9981,0,3,3
1,0,1,2,5.74,6.82,59,15.0013,0,1,1
1,0,1,2,4.92,6.06,50,15.0013,0,6,6
1,0,1,2,4.92,6.06,54,19.0012,0,26,26
1,0,1,1,4.1,3.79,50,27.9993,0,99,99
1,0,1,1,4.1,3.79,49,22.0028,5,173,178
1,0,1,1,4.92,5.305,42,23.9994,1,121,122
1,0,1,1,4.92,5.305,42,19.9995,1,34,35
1,0,1,1,5.74,6.06,39,23.9994,1,44,45
1,0,1,1,6.56,6.82,34,26.0027,4,65,69
1,0,1,1,7.38,8.335,29,19.9995,3,59,62
1,0,1,1,8.2,9.09,27,19.0012,6,42,48
1,0,1,1,8.2,9.85,25,16.9979,0,50,50
1,0,1,1,8.2,9.09,27,19.9995,4,76,80
1,0,1,1,7.38,9.09,26,12.998,6,159,165
1,0,1,1,6.56,9.09,28,8.9981,3,157,160
1,0,1,1,5.74,8.335,28,7.0015,2,110,112
1,0,1,1,5.74,9.09,31,6.0032,4,93,97
1,0,1,1,5.74,10.605,39,0,2,70,72
1,0,1,1,4.92,9.85,39,0,4,47,51
1,0,1,1,4.92,7.575,42,7.0015,1,33,34
1,0,1,1,4.1,6.82,49,7.0015,2,12,14
1,0,1,1,4.1,6.82,54,6.0032,1,6,7
1,0,1,1,4.1,6.82,54,6.0032,0,3,3
1,0,1,1,3.28,6.06,63,6.0032,0,4,4
1,0,1,1,4.1,9.09,68,0,1,23,24
1,0,1,1,3.28,8.335,73,0,1,73,74
1,0,1,1,4.1,6.06,74,11.0014,4,212,216
1,0,1,1,4.92,6.06,74,15.0013,8,132,140
1,0,1,1,5.74,6.82,69,12.998,5,39,44
1,0,1,1,9.02,11.365,47,8.9981,12,52,64
1,0,1,1,9.02,11.365,47,8.9981,7,64,71
1,0,1,1,9.84,11.365,35,12.998,21,89,110
1,0,1,1,12.3,14.395,26,16.9979,17,67,84
1,0,1,1,13.12,15.91,21,11.0014,12,62,74
1,0,1,1,12.3,14.395,28,12.998,14,111,125
1,0,1,1,12.3,16.665,24,0,18,193,211
1,0,1,1,11.48,15.91,28,0,9,165,174
1,0,1,1,10.66,15.15,33,0,7,94,101
1,0,1,1,9.02,11.365,55,8.9981,2,61,63
1,0,1,1,8.2,10.605,59,8.9981,1,46,47
1,0,1,1,8.2,11.365,64,6.0032,2,41,43
1,0,1,1,7.38,12.12,69,0,5,48,53
1,0,0,1,6.56,9.85,69,6.0032,3,27,30
1,0,0,1,5.74,10.605,86,0,2,22,24
1,0,0,1,5.74,10.605,80,0,2,13,15
1,0,0,1,4.92,9.85,80,0,3,7,10
1,0,0,1,4.92,8.335,74,6.0032,0,4,4
1,0,0,1,4.92,8.335,74,6.0032,0,1,1
1,0,0,1,4.92,6.82,93,12.998,1,1,2
1,0,0,1,4.92,7.575,80,7.0015,2,9,11
1,0,0,1,5.74,7.575,86,8.9981,2,28,30
1,0,0,1,6.56,9.09,64,8.9981,5,38,43
1,0,0,1,9.02,10.605,41,16.9979,13,71,84
1,0,0,1,12.3,13.635,28,22.0028,30,84,114
1,0,0,1,12.3,13.635,39,31.0009,27,93,120
1,0,0,1,12.3,13.635,39,27.9993,32,103,135
1,0,0,1,13.94,15.91,31,19.0012,30,90,120
1,0,0,1,13.94,15.15,29,27.9993,47,127,174
1,0,0,1,13.94,15.15,29,27.9993,42,103,145
1,0,0,1,13.12,14.395,31,35.0008,24,113,137
1,0,0,1,11.48,12.88,38,22.0028,4,60,64
1,0,0,1,11.48,13.635,38,11.0014,2,39,41
1,0,0,1,10.66,12.88,41,15.0013,1,39,40
1,0,0,1,10.66,15.15,41,0,9,42,51
1,0,0,1,9.84,12.88,44,6.0032,6,39,45
1,0,0,1,9.02,11.365,51,8.9981,1,31,32
1,0,0,1,8.2,11.365,64,7.0015,5,34,39
1,0,0,1,8.2,11.365,59,6.0032,1,23,24
1,0,0,2,8.2,11.365,75,6.0032,1,19,20
1,0,0,2,8.2,11.365,69,7.0015,4,8,12
1,0,0,2,8.2,10.605,69,11.0014,0,2,2
1,0,0,2,8.2,10.605,69,8.9981,2,3,5
1,0,0,2,9.02,13.635,55,0,0,3,3
1,0,0,2,9.02,11.365,64,12.998,1,11,12
1,0,0,2,9.84,11.365,60,15.0013,12,35,47
